,hid_dim,final_dim,num_layers,num_epochs,lr,test_loss,preds
559,75.0,20.0,4.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
560,75.0,20.0,4.0,40.0,5e-07,14.306260681152343,"[72.43437194824219, 71.99927520751953, 72.19939422607422, 72.18667602539062, 71.87142181396484, 71.73228454589844, 72.29706573486328, 72.22760009765625, 72.26606750488281, 72.47332000732422]"
561,75.0,20.0,4.0,40.0,1e-06,12.631522369384765,"[74.01880645751953, 73.48161315917969, 73.96267700195312, 73.73368835449219, 73.54620361328125, 73.3295669555664, 74.37500762939453, 73.8715591430664, 74.01539611816406, 74.100341796875]"
562,75.0,20.0,4.0,40.0,5e-06,4.034931945800781,"[83.71659088134766, 83.1390609741211, 83.37678527832031, 83.48477935791016, 83.09207916259766, 83.06572723388672, 84.03385162353516, 83.7563705444336, 83.87154388427734, 83.93128204345703]"
563,75.0,20.0,4.0,40.0,1e-05,6.202546691894531,"[80.63157653808594, 80.10919952392578, 80.3888168334961, 80.3854751586914, 80.02281188964844, 79.88209533691406, 80.74327850341797, 80.49372863769531, 80.57855224609375, 80.64823150634766]"
564,75.0,20.0,4.0,40.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
565,75.0,20.0,4.0,50.0,5e-07,4.7259071350097654,"[82.7131576538086, 82.08869171142578, 82.85587310791016, 82.31047058105469, 82.23677825927734, 81.78485107421875, 83.07933044433594, 82.28770446777344, 82.48809051513672, 82.60576629638672]"
566,75.0,20.0,4.0,50.0,1e-06,5.195906066894532,"[81.79529571533203, 81.1882095336914, 81.68140411376953, 81.49687957763672, 81.2723159790039, 81.07865905761719, 82.25496673583984, 81.69818878173828, 81.87004089355469, 81.941650390625]"
567,75.0,20.0,4.0,50.0,5e-06,3.8070167541503905,"[89.46138000488281, 88.83267974853516, 89.3204345703125, 89.14171600341797, 88.85417938232422, 88.6142578125, 89.77603912353516, 89.26811981201172, 89.4214096069336, 89.49899291992188]"
568,75.0,20.0,4.0,50.0,1e-05,7.076232147216797,"[79.65384674072266, 79.1122817993164, 79.45939636230469, 79.36621856689453, 79.06361389160156, 78.8865966796875, 79.77649688720703, 79.4487075805664, 79.55464172363281, 79.66596221923828]"
569,75.0,20.0,4.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
570,75.0,20.0,4.0,60.0,5e-07,3.3745132446289063,"[85.68092346191406, 85.09352111816406, 85.11798095703125, 85.4874267578125, 84.89022827148438, 85.09245300292969, 85.81572723388672, 85.83212280273438, 85.89729309082031, 85.94880676269531]"
571,75.0,20.0,4.0,60.0,1e-06,7.873393249511719,"[78.78181457519531, 78.24232482910156, 78.7362289428711, 78.50401306152344, 78.31414794921875, 78.05091857910156, 79.10592651367188, 78.62956237792969, 78.77093505859375, 78.88027954101562]"
572,75.0,20.0,4.0,60.0,5e-06,13.593473052978515,"[73.07452392578125, 72.51324462890625, 73.1551513671875, 72.74195861816406, 72.65547943115234, 72.32012939453125, 73.49150848388672, 72.8055648803711, 72.98815155029297, 73.06964111328125]"
573,75.0,20.0,4.0,60.0,1e-05,86.31308975219727,"[0.1619199812412262, 0.1619199812412262, 0.1619199812412262, 0.1619199812412262, 0.1619199812412262, 0.1619199812412262, 0.1619199812412262, 0.1619199812412262, 0.1619199812412262, 0.1619199812412262]"
574,75.0,20.0,4.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
575,75.0,20.0,5.0,20.0,5e-07,8.733287048339843,"[77.96812438964844, 77.43609619140625, 77.52495574951172, 77.75797271728516, 77.2697982788086, 77.32196807861328, 78.098876953125, 77.96487426757812, 78.03436279296875, 78.0401840209961]"
576,75.0,20.0,5.0,20.0,1e-06,8.667308044433593,"[78.03473663330078, 77.39312744140625, 78.07041931152344, 77.65058898925781, 77.54672241210938, 77.22746276855469, 78.49479675292969, 77.71588134765625, 77.92996215820312, 78.0133056640625]"
577,75.0,20.0,5.0,20.0,5e-06,8.924820709228516,"[77.79735565185547, 77.248779296875, 77.69376373291016, 77.49352264404297, 77.24089813232422, 77.0105972290039, 78.01602172851562, 77.55792236328125, 77.68022155761719, 77.7627944946289]"
578,75.0,20.0,5.0,20.0,1e-05,3.3557579040527346,"[86.06666564941406, 85.43267059326172, 85.68197631835938, 85.80303192138672, 85.35342407226562, 85.37840270996094, 86.44969177246094, 86.10237121582031, 86.22773742675781, 86.23127746582031]"
579,75.0,20.0,5.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
580,75.0,20.0,5.0,30.0,5e-07,5.730592346191406,"[81.1903076171875, 80.60855102539062, 81.16976165771484, 80.86803436279297, 80.693603515625, 80.38975524902344, 81.52281188964844, 80.94976806640625, 81.11270904541016, 81.21546936035156]"
581,75.0,20.0,5.0,30.0,1e-06,8.869269561767577,"[77.85293579101562, 77.28939819335938, 77.6005859375, 77.56341552734375, 77.21376037597656, 77.1214828491211, 78.04718780517578, 77.69895935058594, 77.80549621582031, 77.86416625976562]"
582,75.0,20.0,5.0,30.0,5e-06,3.3855209350585938,"[85.48887634277344, 84.86203002929688, 85.46675109863281, 85.11325073242188, 84.93131256103516, 84.586181640625, 85.81961059570312, 85.1446304321289, 85.33775329589844, 85.4261245727539]"
583,75.0,20.0,5.0,30.0,1e-05,14.399243927001953,"[72.23165130615234, 71.6872787475586, 72.20751953125, 71.94412231445312, 71.80000305175781, 71.56452941894531, 72.6612548828125, 72.0848617553711, 72.25225830078125, 72.32416534423828]"
584,75.0,20.0,5.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
585,75.0,20.0,5.0,40.0,5e-07,3.425775909423828,"[86.98033905029297, 86.42222595214844, 86.47747802734375, 86.708251953125, 86.04762268066406, 86.08317565917969, 86.78971862792969, 86.77066040039062, 86.76960754394531, 86.75052642822266]"
586,75.0,20.0,5.0,40.0,1e-06,4.703981018066406,"[82.72147369384766, 82.07768249511719, 82.43328857421875, 82.43170166015625, 82.08599090576172, 81.9559326171875, 82.96937561035156, 82.56253814697266, 82.6830062866211, 82.74359893798828]"
587,75.0,20.0,5.0,40.0,5e-06,6.806474304199218,"[79.86974334716797, 79.27584838867188, 79.84491729736328, 79.54710388183594, 79.3759765625, 79.09744262695312, 80.2770004272461, 79.65754699707031, 79.8329849243164, 79.90677642822266]"
588,75.0,20.0,5.0,40.0,1e-05,3.363189697265625,"[87.47075653076172, 86.80352783203125, 87.33672332763672, 87.12948608398438, 86.86872863769531, 86.66792297363281, 87.93919372558594, 87.3166732788086, 87.50051879882812, 87.55516052246094]"
589,75.0,20.0,5.0,40.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
590,75.0,20.0,5.0,50.0,5e-07,5.167887115478516,"[81.80452728271484, 80.9878158569336, 81.91069030761719, 81.32682800292969, 81.28382110595703, 81.0197525024414, 82.83434295654297, 81.5928726196289, 81.92223358154297, 81.89337921142578]"
591,75.0,20.0,5.0,50.0,1e-06,4.583988189697266,"[82.79492950439453, 82.12647247314453, 82.76736450195312, 82.43464660644531, 82.27743530273438, 82.02005004882812, 83.3785400390625, 82.60689544677734, 82.82782745361328, 82.87484741210938]"
592,75.0,20.0,5.0,50.0,5e-06,3.370616912841797,"[87.51702117919922, 86.8773422241211, 87.3083267211914, 87.21504974365234, 86.89774322509766, 86.74639129638672, 87.87195587158203, 87.41204833984375, 87.55697631835938, 87.62464141845703]"
593,75.0,20.0,5.0,50.0,1e-05,17.631504821777344,"[68.98519897460938, 68.45367431640625, 68.64453125, 68.76901245117188, 68.42012023925781, 68.46253204345703, 69.34508514404297, 69.0346908569336, 69.15707397460938, 69.16311645507812]"
594,75.0,20.0,5.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
595,75.0,20.0,5.0,60.0,5e-07,8.426360321044921,"[78.18901824951172, 77.48944854736328, 78.88846588134766, 77.68030548095703, 78.08544158935547, 77.25879669189453, 79.11499786376953, 77.6198959350586, 78.00125885009766, 78.15885162353516]"
596,75.0,20.0,5.0,60.0,1e-06,6.199278259277344,"[80.5877914428711, 80.01799011230469, 80.38043975830078, 80.31147003173828, 80.02423095703125, 79.8746566772461, 80.86114501953125, 80.4704818725586, 80.60406494140625, 80.69660949707031]"
597,75.0,20.0,5.0,60.0,5e-06,11.943183135986327,"[74.6468276977539, 74.11721801757812, 75.03338623046875, 74.31355285644531, 74.48440551757812, 73.8758316040039, 75.20609283447266, 74.32530975341797, 74.56377410888672, 74.7518539428711]"
598,75.0,20.0,5.0,60.0,1e-05,3.802338409423828,"[89.34688568115234, 88.74034881591797, 88.98332977294922, 89.1122817993164, 88.69500732421875, 88.65889739990234, 89.67670440673828, 89.3986587524414, 89.5196533203125, 89.58292388916016]"
599,75.0,20.0,5.0,60.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
600,75.0,20.0,6.0,20.0,5e-07,4.0427093505859375,"[83.83594512939453, 83.3682632446289, 83.81681060791016, 83.59688568115234, 83.4223861694336, 83.0293197631836, 83.84574890136719, 83.57987976074219, 83.68854522705078, 83.90362548828125]"
601,75.0,20.0,6.0,20.0,1e-06,5.788974761962891,"[80.9889144897461, 80.38928985595703, 81.17644500732422, 80.65734100341797, 80.68061828613281, 80.23982238769531, 81.60676574707031, 80.79247283935547, 81.02830505371094, 81.17418670654297]"
602,75.0,20.0,6.0,20.0,5e-06,11.513960266113282,"[75.1489486694336, 74.57656860351562, 75.14305114746094, 74.8294906616211, 74.67736053466797, 74.42013549804688, 75.56137084960938, 74.94770812988281, 75.11418151855469, 75.19166564941406]"
603,75.0,20.0,6.0,20.0,1e-05,86.3457130432129,"[0.12929368019104004, 0.12929368019104004, 0.12929368019104004, 0.12929368019104004, 0.12929368019104004, 0.12929368019104004, 0.12929368019104004, 0.12929368019104004, 0.12929368019104004, 0.12929368019104004]"
604,75.0,20.0,6.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
605,75.0,20.0,6.0,30.0,5e-07,6.872674560546875,"[79.91529846191406, 79.38373565673828, 79.92565155029297, 79.58364868164062, 79.42001342773438, 79.01164245605469, 79.92668151855469, 79.48784637451172, 79.60564422607422, 79.76317596435547]"
606,75.0,20.0,6.0,30.0,1e-06,9.617750549316407,"[77.03620147705078, 76.48676300048828, 77.24158477783203, 76.71772003173828, 76.68318939208984, 76.23365783691406, 77.47032928466797, 76.74995422363281, 76.93363952636719, 77.01953887939453]"
607,75.0,20.0,6.0,30.0,5e-06,3.983345794677734,"[83.78528594970703, 83.18119049072266, 83.45944213867188, 83.53855895996094, 83.16069793701172, 83.13215637207031, 84.17723083496094, 83.82231140136719, 83.9566421508789, 83.9920654296875]"
608,75.0,20.0,6.0,30.0,1e-05,11.314347839355468,"[75.35568237304688, 74.83997344970703, 75.00078582763672, 75.13919830322266, 74.72842407226562, 74.73475646972656, 75.54060363769531, 75.35481262207031, 75.43453979492188, 75.47782897949219]"
609,75.0,20.0,6.0,30.0,5e-05,20.749424743652344,"[107.52481842041016, 106.81702423095703, 107.32764434814453, 107.16735076904297, 106.80522155761719, 106.51544952392578, 107.75636291503906, 107.29425048828125, 107.44336700439453, 107.59284210205078]"
610,75.0,20.0,6.0,40.0,5e-07,9.647328948974609,"[76.92063903808594, 76.2351303100586, 77.79867553710938, 76.41486358642578, 76.94795989990234, 75.99861907958984, 77.9360122680664, 76.34423828125, 76.74473571777344, 76.93592071533203]"
611,75.0,20.0,6.0,40.0,1e-06,6.7746124267578125,"[79.81287384033203, 79.17433166503906, 79.58597564697266, 79.53643798828125, 79.25601959228516, 79.215576171875, 80.4106216430664, 79.87686920166016, 80.05358123779297, 80.08167266845703]"
612,75.0,20.0,6.0,40.0,5e-06,8.576268005371094,"[78.12166595458984, 77.56621551513672, 78.10235595703125, 77.81036376953125, 77.63362884521484, 77.33560180664062, 78.41282653808594, 77.87004852294922, 78.02165985107422, 78.113037109375]"
613,75.0,20.0,6.0,40.0,1e-05,5.699851989746094,"[81.19448852539062, 80.60778045654297, 80.9302749633789, 80.92679595947266, 80.60098266601562, 80.50999450683594, 81.51853942871094, 81.13426208496094, 81.27119445800781, 81.34222412109375]"
614,75.0,20.0,6.0,40.0,5e-05,86.02499618530274,"[0.4500139653682709, 0.4500139653682709, 0.4500139653682709, 0.4500139653682709, 0.4500139653682709, 0.4500139653682709, 0.4500139653682709, 0.4500139653682709, 0.4500139653682709, 0.4500139653682709]"
615,75.0,20.0,6.0,50.0,5e-07,5.210897064208984,"[81.83985137939453, 81.24906158447266, 81.706787109375, 81.54401397705078, 81.26139068603516, 81.06365966796875, 82.18514251708984, 81.6820297241211, 81.82677459716797, 81.85810089111328]"
616,75.0,20.0,6.0,50.0,1e-06,4.926058197021485,"[82.01026916503906, 81.36555480957031, 81.7730941772461, 81.76399230957031, 81.47637939453125, 81.4816665649414, 82.70932006835938, 82.1958236694336, 82.3878173828125, 82.43323516845703]"
617,75.0,20.0,6.0,50.0,5e-06,7.453951263427735,"[79.20484161376953, 78.6027603149414, 79.17375946044922, 78.88081359863281, 78.71622467041016, 78.45823669433594, 79.65768432617188, 79.02413177490234, 79.20629119873047, 79.28582763671875]"
618,75.0,20.0,6.0,50.0,1e-05,3.392755889892578,"[87.81488037109375, 87.1956787109375, 87.69984436035156, 87.47645568847656, 87.20407104492188, 86.94944763183594, 88.0762939453125, 87.56907653808594, 87.71406555175781, 87.81350708007812]"
619,75.0,20.0,6.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
620,75.0,20.0,6.0,60.0,5e-07,9.763715362548828,"[76.9658203125, 76.4314956665039, 77.08735656738281, 76.62428283691406, 76.51017761230469, 76.10555267333984, 77.19989776611328, 76.5931167602539, 76.73872375488281, 76.85650634765625]"
621,75.0,20.0,6.0,60.0,1e-06,3.8976234436035155,"[83.90701293945312, 83.22636413574219, 83.72402954101562, 83.57658386230469, 83.30147552490234, 83.19773864746094, 84.49716186523438, 83.850341796875, 84.04853820800781, 84.0673599243164]"
622,75.0,20.0,6.0,60.0,5e-06,3.3677902221679688,"[85.19986724853516, 84.57565307617188, 85.04154968261719, 84.88817596435547, 84.63282775878906, 84.45468139648438, 85.59963989257812, 85.0882339477539, 85.25468444824219, 85.34770202636719]"
623,75.0,20.0,6.0,60.0,1e-05,3.777751922607422,"[89.38214874267578, 88.73062133789062, 89.22232818603516, 89.06011199951172, 88.7804946899414, 88.5831527709961, 89.80013275146484, 89.2527084350586, 89.42330169677734, 89.50016784667969]"
624,75.0,20.0,6.0,60.0,5e-05,86.13054885864258,"[0.34445780515670776, 0.34445780515670776, 0.34445780515670776, 0.34445780515670776, 0.34445780515670776, 0.34445780515670776, 0.34445780515670776, 0.34445780515670776, 0.34445780515670776, 0.34445780515670776]"
625,75.0,30.0,2.0,20.0,5e-07,6.267121124267578,"[80.69815826416016, 80.08549499511719, 81.85813903808594, 80.02974700927734, 80.68511199951172, 79.37173461914062, 81.00502014160156, 79.51940155029297, 79.83300018310547, 80.2853775024414]"
626,75.0,30.0,2.0,20.0,1e-06,12.912367248535157,"[99.68215942382812, 98.91447448730469, 99.1485366821289, 99.33885955810547, 98.72653198242188, 98.82953643798828, 100.04632568359375, 99.65662384033203, 99.7867660522461, 99.74394226074219]"
627,75.0,30.0,2.0,20.0,5e-06,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
628,75.0,30.0,2.0,20.0,1e-05,86.4002784729004,"[0.07472823560237885, 0.07472823560237885, 0.07472823560237885, 0.07472823560237885, 0.07472823560237885, 0.07472823560237885, 0.07472823560237885, 0.07472823560237885, 0.07472823560237885, 0.07472823560237885]"
629,75.0,30.0,2.0,20.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
630,75.0,30.0,2.0,30.0,5e-07,11.113880920410157,"[75.5713119506836, 75.18317413330078, 75.54517364501953, 75.38529205322266, 75.16841125488281, 74.82553100585938, 75.55033111572266, 75.37471771240234, 75.42940521240234, 75.57792663574219]"
631,75.0,30.0,2.0,30.0,1e-06,27.473509979248046,"[59.09682083129883, 58.7557487487793, 58.145118713378906, 59.13979721069336, 58.372474670410156, 58.9070930480957, 59.03696060180664, 59.57566833496094, 59.529476165771484, 59.45582580566406]"
632,75.0,30.0,2.0,30.0,5e-06,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
633,75.0,30.0,2.0,30.0,1e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
634,75.0,30.0,2.0,30.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
635,75.0,30.0,2.0,40.0,5e-07,26.286048126220702,"[113.54679870605469, 112.68347930908203, 116.47315979003906, 112.26939392089844, 114.00672149658203, 110.8704833984375, 113.95059204101562, 110.61170959472656, 111.24044799804688, 111.95777893066406]"
636,75.0,30.0,2.0,40.0,1e-06,10.983052825927734,"[75.97039031982422, 75.56358337402344, 75.90277099609375, 75.6436538696289, 75.3101577758789, 74.92643737792969, 75.43222045898438, 75.33818054199219, 75.32624053955078, 75.50592041015625]"
637,75.0,30.0,2.0,40.0,5e-06,86.57214584350587,"[-0.09713367372751236, -0.09713367372751236, -0.09713367372751236, -0.09713367372751236, -0.09713367372751236, -0.09713367372751236, -0.09713367372751236, -0.09713367372751236, -0.09713367372751236, -0.09713367372751236]"
638,75.0,30.0,2.0,40.0,1e-05,86.53387680053712,"[-0.05887088179588318, -0.05887088179588318, -0.05887088179588318, -0.05887088179588318, -0.05887088179588318, -0.05887088179588318, -0.05887088179588318, -0.05887088179588318, -0.05887088179588318, -0.05887088179588318]"
639,75.0,30.0,2.0,40.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
640,75.0,30.0,2.0,50.0,5e-07,16.537210083007814,"[70.31717681884766, 69.83483123779297, 68.56771087646484, 70.29449462890625, 68.82992553710938, 69.99076080322266, 69.72000122070312, 70.81460571289062, 70.611328125, 70.39714813232422]"
641,75.0,30.0,2.0,50.0,1e-06,15.869269561767577,"[70.82960510253906, 70.46763610839844, 69.87871551513672, 70.81048583984375, 69.97705841064453, 70.42243194580078, 70.46743774414062, 71.12276458740234, 71.02355194091797, 71.05770111083984]"
642,75.0,30.0,2.0,50.0,5e-06,86.32638015747071,"[0.14862856268882751, 0.14862856268882751, 0.14862856268882751, 0.14862856268882751, 0.14862856268882751, 0.14862856268882751, 0.14862856268882751, 0.14862856268882751, 0.14862856268882751, 0.14862856268882751]"
643,75.0,30.0,2.0,50.0,1e-05,86.20556869506837,"[0.26944077014923096, 0.26944077014923096, 0.26944077014923096, 0.26944077014923096, 0.26944077014923096, 0.26944077014923096, 0.26944077014923096, 0.26944077014923096, 0.26944077014923096, 0.26944077014923096]"
644,75.0,30.0,2.0,50.0,5e-05,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
645,75.0,30.0,2.0,60.0,5e-07,14.334082794189452,"[72.66371154785156, 72.11795806884766, 73.2811508178711, 72.1104507446289, 72.18042755126953, 71.32708740234375, 72.60982513427734, 71.58580017089844, 71.729736328125, 71.80310821533203]"
646,75.0,30.0,2.0,60.0,1e-06,14.483975219726563,"[72.23475646972656, 71.68260192871094, 72.55607604980469, 71.8199234008789, 71.9231948852539, 71.35980224609375, 72.5670166015625, 71.71747589111328, 71.92369079589844, 72.12579345703125]"
647,75.0,30.0,2.0,60.0,5e-06,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
648,75.0,30.0,2.0,60.0,1e-05,86.20315780639649,"[0.2718510925769806, 0.2718510925769806, 0.2718510925769806, 0.2718510925769806, 0.2718510925769806, 0.2718510925769806, 0.2718510925769806, 0.2718510925769806, 0.2718510925769806, 0.2718510925769806]"
